84947385,41.874325,-87.656609,1301927966.0,None,84947864
84947864,41.874317,-87.656882,1301927981.0,84947385,84948109
84948109,41.874352,-87.657145,1301927988.0,84947864,84948314
84948314,41.87435,-87.657408,1301927994.0,84948109,84948736
84948736,41.874317,-87.657706,1301928007.0,84948314,84948838
84948838,41.874304,-87.658075,1301928010.0,84948736,84948869
84948869,41.874301,-87.658354,1301928012.0,84948838,84948935
84948935,41.874298,-87.658641,1301928014.0,84948869,84949011
84949011,41.874291,-87.658925,1301928016.0,84948935,84949085
84949085,41.874288,-87.659224,1301928018.0,84949011,84949122
84949122,41.874286,-87.659525,1301928020.0,84949085,84949194
84949194,41.874281,-87.659825,1301928022.0,84949122,84949264
84949264,41.874274,-87.660128,1301928024.0,84949194,84949334
84949334,41.87427,-87.660437,1301928026.0,84949264,84949406
84949406,41.874264,-87.660748,1301928028.0,84949334,84949478
84949478,41.874259,-87.661054,1301928030.0,84949406,84949542
84949542,41.874254,-87.661332,1301928032.0,84949478,84949644
84949644,41.874248,-87.661674,1301928035.0,84949542,84949756
84949756,41.874239,-87.662032,1301928038.0,84949644,84949827
84949827,41.874232,-87.662325,1301928040.0,84949756,84949901
84949901,41.874226,-87.662662,1301928042.0,84949827,84949971
84949971,41.874225,-87.663011,1301928044.0,84949901,84950041
84950041,41.874225,-87.663358,1301928046.0,84949971,84950107
84950107,41.874229,-87.663702,1301928048.0,84950041,84950181
84950181,41.874236,-87.664039,1301928050.0,84950107,84950247
84950247,41.874243,-87.664365,1301928052.0,84950181,84950315
84950315,41.87425,-87.66469,1301928054.0,84950247,84950384
84950384,41.874255,-87.665026,1301928056.0,84950315,84950458
84950458,41.874253,-87.665357,1301928058.0,84950384,84950523
84950523,41.874247,-87.665685,1301928060.0,84950458,84950592
84950592,41.874239,-87.665988,1301928062.0,84950523,84950665
84950665,41.874237,-87.666266,1301928064.0,84950592,84950770
84950770,41.874228,-87.666611,1301928067.0,84950665,84950848
84950848,41.874224,-87.666931,1301928070.0,84950770,84950944
84950944,41.87423,-87.667294,1301928073.0,84950848,84950987
84950987,41.874218,-87.667539,1301928075.0,84950944,84951085
84951085,41.874198,-87.667892,1301928078.0,84950987,84951186
84951186,41.874196,-87.668242,1301928081.0,84951085,84951278
84951278,41.874165,-87.668539,1301928084.0,84951186,84951409
84951409,41.87414,-87.668804,1301928088.0,84951278,84951748
84951748,41.874185,-87.669039,1301928098.0,84951409,84951945
84951945,41.873985,-87.668982,1301928104.0,84951748,84952041
84952041,41.873798,-87.668976,1301928107.0,84951945,84952110
84952110,41.873618,-87.668968,1301928109.0,84952041,84952218
84952218,41.873363,-87.668945,1301928112.0,84952110,84952349
84952349,41.873149,-87.668912,1301928116.0,84952218,84952556
84952556,41.872897,-87.668903,1301928122.0,84952349,84952620
84952620,41.872714,-87.668921,1301928124.0,84952556,84952684
84952684,41.872478,-87.668974,1301928126.0,84952620,84952751
84952751,41.872238,-87.669015,1301928128.0,84952684,84952822
84952822,41.872044,-87.669045,1301928130.0,84952751,84952961
84952961,41.871827,-87.669073,1301928134.0,84952822,84953190
84953190,41.871623,-87.669088,1301928141.0,84952961,84953279
84953279,41.871385,-87.669075,1301928144.0,84953190,84953339
84953339,41.871177,-87.669072,1301928146.0,84953279,84953402
84953402,41.870934,-87.669066,1301928148.0,84953339,84953462
84953462,41.870666,-87.669063,1301928150.0,84953402,84953532
84953532,41.870409,-87.669082,1301928152.0,84953462,84953592
84953592,41.870156,-87.669077,1301928154.0,84953532,84953658
84953658,41.869925,-87.669073,1301928156.0,84953592,84953719
84953719,41.869726,-87.669077,1301928158.0,84953658,84953814
84953814,41.869498,-87.669076,1301928161.0,84953719,84954055
84954055,41.869314,-87.669031,1301928168.0,84953814,84954261
84954261,41.869251,-87.669291,1301928174.0,84954055,84954354
84954354,41.869241,-87.66956,1301928177.0,84954261,84954425
84954425,41.869222,-87.669801,1301928179.0,84954354,84954493
84954493,41.86922,-87.670063,1301928181.0,84954425,84954590
84954590,41.869228,-87.670408,1301928184.0,84954493,84954693
84954693,41.86924,-87.670671,1301928187.0,84954590,84954889
84954889,41.869256,-87.67092,1301928193.0,84954693,84955164
84955164,41.869294,-87.671164,1301928201.0,84954889,84955763
84955763,41.86928,-87.671445,1301928219.0,84955164,84955865
84955865,41.869202,-87.671674,1301928222.0,84955763,84955969
84955969,41.869181,-87.672055,1301928225.0,84955865,84956041
84956041,41.86917,-87.67236,1301928227.0,84955969,84956100
84956100,41.86916,-87.67266,1301928229.0,84956041,84956164
84956164,41.869156,-87.672921,1301928231.0,84956100,84956266
84956266,41.869166,-87.673242,1301928234.0,84956164,84957064
84957064,41.869151,-87.673512,1301928258.0,84956266,84957167
84957167,41.869143,-87.673754,1301928261.0,84957064,84957235
84957235,41.869146,-87.674001,1301928263.0,84957167,84957303
84957303,41.869142,-87.67429,1301928265.0,84957235,84957367
84957367,41.869137,-87.674591,1301928267.0,84957303,84957435
84957435,41.869132,-87.674897,1301928269.0,84957367,84957498
84957498,41.869129,-87.675204,1301928271.0,84957435,84957563
84957563,41.869127,-87.675479,1301928273.0,84957498,84957667
84957667,41.869147,-87.675779,1301928276.0,84957563,84957842
84957842,41.869147,-87.67603,1301928281.0,84957667,84958007
84958007,41.869368,-87.67615,1301928286.0,84957842,84958096
84958096,41.869641,-87.676133,1301928289.0,84958007,84958163
84958163,41.869875,-87.676133,1301928291.0,84958096,84958229
84958229,41.870142,-87.676136,1301928293.0,84958163,84958295
84958295,41.870428,-87.676146,1301928295.0,84958229,84958363
84958363,41.870712,-87.676158,1301928297.0,84958295,84958434
84958434,41.870958,-87.676161,1301928299.0,84958363,84958496
84958496,41.871164,-87.676163,1301928301.0,84958434,84958592
84958592,41.871351,-87.676176,1301928304.0,84958496,84959214
84959214,41.871474,-87.675933,1301928323.0,84958592,84959309
84959309,41.871462,-87.675624,1301928326.0,84959214,84959418
84959418,41.871455,-87.675301,1301928329.0,84959309,None
