7512070,41.869281,-87.675679,1301702807.0,None,7512480
7512480,41.86924,-87.675978,1301702820.0,7512070,7512576
7512576,41.86922,-87.676324,1301702823.0,7512480,7512641
7512641,41.869208,-87.676604,1301702825.0,7512576,7512704
7512704,41.869202,-87.676907,1301702827.0,7512641,7512765
7512765,41.869196,-87.677218,1301702829.0,7512704,7512839
7512839,41.869189,-87.67754,1301702831.0,7512765,7512907
7512907,41.869181,-87.67787,1301702833.0,7512839,7512976
7512976,41.869173,-87.678203,1301702835.0,7512907,7513046
7513046,41.869169,-87.678525,1301702837.0,7512976,7513110
7513110,41.869166,-87.678832,1301702839.0,7513046,7513172
7513172,41.869168,-87.679123,1301702841.0,7513110,7513232
7513232,41.869167,-87.6794,1301702843.0,7513172,7513294
7513294,41.869165,-87.679663,1301702845.0,7513232,7513359
7513359,41.869164,-87.67991,1301702847.0,7513294,7513467
7513467,41.869161,-87.680237,1301702850.0,7513359,7513598
7513598,41.86915,-87.680481,1301702854.0,7513467,7514418
7514418,41.869137,-87.680749,1301702878.0,7513598,7514527
7514527,41.869132,-87.681109,1301702881.0,7514418,7514597
7514597,41.869119,-87.681404,1301702883.0,7514527,7514670
7514670,41.869107,-87.681739,1301702885.0,7514597,7514739
7514739,41.869094,-87.682092,1301702887.0,7514670,7514799
7514799,41.869086,-87.682432,1301702889.0,7514739,7514868
7514868,41.869078,-87.682739,1301702891.0,7514799,7514933
7514933,41.869076,-87.682993,1301702893.0,7514868,7515040
7515040,41.869077,-87.683276,1301702896.0,7514933,7515823
7515823,41.869082,-87.683519,1301702918.0,7515040,7516055
7516055,41.869044,-87.683848,1301702924.0,7515823,7516164
7516164,41.869028,-87.684213,1301702927.0,7516055,7516235
7516235,41.869026,-87.684472,1301702929.0,7516164,7516341
7516341,41.869022,-87.684758,1301702932.0,7516235,7516526
7516526,41.869023,-87.68505,1301702937.0,7516341,7516636
7516636,41.869026,-87.685367,1301702940.0,7516526,7516748
7516748,41.869017,-87.685676,1301702943.0,7516636,7516933
7516933,41.869021,-87.685924,1301702948.0,7516748,7517332
7517332,41.869182,-87.686065,1301702959.0,7516933,7517486
7517486,41.869377,-87.686083,1301702965.0,7517332,7517582
7517582,41.869591,-87.686098,1301702968.0,7517486,7517647
7517647,41.869789,-87.686109,1301702970.0,7517582,7517715
7517715,41.870011,-87.686115,1301702972.0,7517647,7517784
7517784,41.870244,-87.686123,1301702974.0,7517715,7517847
7517847,41.870476,-87.686122,1301702976.0,7517784,7517912
7517912,41.870666,-87.686124,1301702978.0,7517847,7518046
7518046,41.870874,-87.686126,1301702982.0,7517912,7518801
7518801,41.871068,-87.68615,1301703003.0,7518046,7518941
7518941,41.871279,-87.686162,1301703007.0,7518801,7519055
7519055,41.87152,-87.686165,1301703010.0,7518941,7519131
7519131,41.871702,-87.686163,1301703012.0,7519055,7519208
7519208,41.871902,-87.686167,1301703014.0,7519131,7519282
7519282,41.87212,-87.686168,1301703016.0,7519208,7519359
7519359,41.872342,-87.68617,1301703018.0,7519282,7519427
7519427,41.872677,-87.686179,1301703021.0,7519359,7519500
7519500,41.872892,-87.686181,1301703023.0,7519427,7519564
7519564,41.873102,-87.686186,1301703025.0,7519500,7519599
7519599,41.873291,-87.686187,1301703027.0,7519564,7519713
7519713,41.873507,-87.686186,1301703030.0,7519599,7520479
7520479,41.87373,-87.686213,1301703051.0,7519713,7520619
7520619,41.873911,-87.686206,1301703055.0,7520479,7520793
7520793,41.873992,-87.68591,1301703060.0,7520619,7520908
7520908,41.873986,-87.685578,1301703063.0,7520793,7520984
7520984,41.873983,-87.685327,1301703065.0,7520908,7521058
7521058,41.873983,-87.685064,1301703067.0,7520984,7521134
7521134,41.873986,-87.684801,1301703069.0,7521058,7521204
7521204,41.873988,-87.684534,1301703071.0,7521134,7521277
7521277,41.873993,-87.684259,1301703073.0,7521204,7521350
7521350,41.873992,-87.683989,1301703075.0,7521277,7521418
7521418,41.873992,-87.683721,1301703077.0,7521350,7521487
7521487,41.873996,-87.683435,1301703079.0,7521418,7521555
7521555,41.874008,-87.683126,1301703081.0,7521487,7521628
7521628,41.874018,-87.682819,1301703083.0,7521555,7521707
7521707,41.874018,-87.682522,1301703085.0,7521628,7521788
7521788,41.874009,-87.682234,1301703087.0,7521707,7521867
7521867,41.874006,-87.681962,1301703089.0,7521788,7521971
7521971,41.874011,-87.681659,1301703092.0,7521867,7522223
7522223,41.874013,-87.681383,1301703099.0,7521971,7522309
7522309,41.874014,-87.6811,1301703102.0,7522223,7522379
7522379,41.874015,-87.680832,1301703104.0,7522309,7522458
7522458,41.874019,-87.680516,1301703106.0,7522379,7522531
7522531,41.874026,-87.68018,1301703108.0,7522458,7522601
7522601,41.874033,-87.679842,1301703110.0,7522531,7522673
7522673,41.874037,-87.679499,1301703112.0,7522601,7522745
7522745,41.874045,-87.679159,1301703114.0,7522673,7522827
7522827,41.874051,-87.678832,1301703116.0,7522745,7522900
7522900,41.874057,-87.678517,1301703118.0,7522827,7522972
7522972,41.87406,-87.678218,1301703120.0,7522900,7523040
7523040,41.874063,-87.677932,1301703122.0,7522972,7523111
7523111,41.874067,-87.677658,1301703124.0,7523040,7523187
7523187,41.874068,-87.677401,1301703126.0,7523111,7523294
7523294,41.874061,-87.677076,1301703129.0,7523187,7523427
7523427,41.87405,-87.676828,1301703133.0,7523294,7524266
7524266,41.874005,-87.676567,1301703156.0,7523427,7524413
7524413,41.87376,-87.676521,1301703160.0,7524266,7524480
7524480,41.873566,-87.67651,1301703162.0,7524413,7524551
7524551,41.873339,-87.676499,1301703164.0,7524480,7524626
7524626,41.873081,-87.676482,1301703166.0,7524551,7524701
7524701,41.872816,-87.676465,1301703168.0,7524626,7524768
7524768,41.872547,-87.676447,1301703170.0,7524701,7524832
