50052745,41.86765,-87.647045,1303057750.0,None,50052884
50052884,41.867436,-87.647024,1303057757.0,50052745,50052988
50052988,41.867233,-87.647091,1303057762.0,50052884,50053071
50053071,41.867204,-87.647333,1303057766.0,50052988,50053155
50053155,41.867195,-87.647575,1303057770.0,50053071,50053240
50053240,41.867185,-87.647825,1303057774.0,50053155,50053305
50053305,41.867188,-87.648089,1303057777.0,50053240,50053372
50053372,41.867195,-87.648368,1303057780.0,50053305,50053439
50053439,41.867194,-87.64863,1303057783.0,50053372,50053525
50053525,41.867186,-87.648889,1303057787.0,50053439,50053900
50053900,41.867182,-87.649187,1303057807.0,50053525,50053996
50053996,41.867177,-87.649468,1303057811.0,50053900,50054065
50054065,41.867172,-87.649746,1303057814.0,50053996,50054138
50054138,41.867164,-87.650053,1303057817.0,50054065,50054211
50054211,41.867159,-87.650354,1303057820.0,50054138,50054286
50054286,41.86716,-87.650625,1303057823.0,50054211,50054378
50054378,41.867168,-87.650922,1303057827.0,50054286,50054501
50054501,41.867358,-87.651022,1303057832.0,50054378,50054607
50054607,41.867561,-87.651018,1303057836.0,50054501,50054711
50054711,41.867809,-87.651026,1303057840.0,50054607,50054780
50054780,41.868047,-87.651034,1303057843.0,50054711,50054856
50054856,41.868307,-87.651041,1303057846.0,50054780,50054910
50054910,41.868487,-87.651044,1303057848.0,50054856,50054966
50054966,41.86867,-87.651046,1303057850.0,50054910,50055046
50055046,41.86893,-87.651052,1303057853.0,50054966,50055126
50055126,41.869167,-87.651084,1303057856.0,50055046,50055203
50055203,41.869368,-87.651126,1303057859.0,50055126,50055309
50055309,41.869528,-87.651306,1303057863.0,50055203,50055395
50055395,41.869529,-87.651548,1303057866.0,50055309,50055478
50055478,41.869516,-87.651849,1303057869.0,50055395,50055562
50055562,41.869507,-87.65218,1303057872.0,50055478,50055646
50055646,41.8695,-87.652524,1303057875.0,50055562,50055729
50055729,41.869498,-87.652871,1303057878.0,50055646,50055802
50055802,41.869491,-87.653217,1303057881.0,50055729,50055895
50055895,41.869483,-87.653543,1303057884.0,50055802,50055987
50055987,41.86948,-87.653849,1303057887.0,50055895,50056127
50056127,41.869469,-87.654103,1303057892.0,50055987,50056354
50056354,41.869456,-87.65436,1303057900.0,50056127,50056463
50056463,41.86943,-87.654654,1303057904.0,50056354,50056553
50056553,41.869417,-87.654968,1303057907.0,50056463,50056640
50056640,41.869416,-87.655315,1303057910.0,50056553,50056722
50056722,41.86941,-87.655643,1303057913.0,50056640,50056818
50056818,41.8694,-87.655952,1303057916.0,50056722,50056906
50056906,41.869407,-87.656248,1303057919.0,50056818,50057002
50057002,41.869418,-87.656545,1303057922.0,50056906,50057098
50057098,41.869421,-87.656861,1303057925.0,50057002,50057189
50057189,41.869406,-87.657189,1303057928.0,50057098,50057287
50057287,41.869396,-87.657537,1303057931.0,50057189,50057381
50057381,41.869391,-87.657885,1303057934.0,50057287,50057454
50057454,41.869388,-87.658239,1303057937.0,50057381,50057551
50057551,41.869386,-87.658593,1303057940.0,50057454,50057655
50057655,41.869382,-87.658954,1303057943.0,50057551,50057756
50057756,41.869381,-87.659307,1303057946.0,50057655,50057851
