87559027,41.87444,-87.651656,1302113275.0,None,87559281
87559281,41.874431,-87.651966,1302113283.0,87559027,87559385
87559385,41.874427,-87.65229,1302113286.0,87559281,87559450
87559450,41.874423,-87.652539,1302113288.0,87559385,87559516
87559516,41.874418,-87.652794,1302113290.0,87559450,87559580
87559580,41.87441,-87.653058,1302113292.0,87559516,87559641
87559641,41.874397,-87.653337,1302113294.0,87559580,87559698
87559698,41.87439,-87.653628,1302113296.0,87559641,87559764
87559764,41.87438,-87.653921,1302113298.0,87559698,87559831
87559831,41.874366,-87.654245,1302113300.0,87559764,87559901
87559901,41.874362,-87.654593,1302113302.0,87559831,87559972
87559972,41.874354,-87.654939,1302113304.0,87559901,87560036
87560036,41.874346,-87.655285,1302113306.0,87559972,87560101
87560101,41.874337,-87.655635,1302113308.0,87560036,87560163
87560163,41.874328,-87.655972,1302113310.0,87560101,87560221
87560221,41.874324,-87.656292,1302113312.0,87560163,87560281
87560281,41.874322,-87.656599,1302113314.0,87560221,87560349
87560349,41.874317,-87.65688,1302113316.0,87560281,87560456
87560456,41.874325,-87.657209,1302113319.0,87560349,87560602
87560602,41.874327,-87.65746,1302113323.0,87560456,87561180
87561180,41.874323,-87.657739,1302113340.0,87560602,87561288
87561288,41.874316,-87.658065,1302113343.0,87561180,87561353
87561353,41.874308,-87.658331,1302113345.0,87561288,87561415
87561415,41.874304,-87.658623,1302113347.0,87561353,87561482
87561482,41.874303,-87.658943,1302113349.0,87561415,87561552
87561552,41.8743,-87.659281,1302113351.0,87561482,87561624
87561624,41.874296,-87.65963,1302113353.0,87561552,87561695
87561695,41.874293,-87.659986,1302113355.0,87561624,87561772
87561772,41.874289,-87.660348,1302113357.0,87561695,87561850
87561850,41.874283,-87.660713,1302113359.0,87561772,87561918
87561918,41.874273,-87.66107,1302113361.0,87561850,87561982
87561982,41.87427,-87.661417,1302113363.0,87561918,87562049
87562049,41.874265,-87.661759,1302113365.0,87561982,87562117
87562117,41.87426,-87.662106,1302113367.0,87562049,87562186
87562186,41.874255,-87.662453,1302113369.0,87562117,87562264
87562264,41.874247,-87.662809,1302113371.0,87562186,87562340
87562340,41.874239,-87.66317,1302113373.0,87562264,87562417
87562417,41.87424,-87.663535,1302113375.0,87562340,87562491
87562491,41.874248,-87.663898,1302113377.0,87562417,87562564
87562564,41.874257,-87.664253,1302113379.0,87562491,87562639
87562639,41.874261,-87.664597,1302113381.0,87562564,87562716
87562716,41.874264,-87.66493,1302113383.0,87562639,87562785
87562785,41.874263,-87.665243,1302113385.0,87562716,87562850
87562850,41.874262,-87.665536,1302113387.0,87562785,87562925
87562925,41.874256,-87.665788,1302113389.0,87562850,87563031
87563031,41.874248,-87.666043,1302113392.0,87562925,87563222
87563222,41.87427,-87.666339,1302113397.0,87563031,87563372
87563372,41.87427,-87.666593,1302113401.0,87563222,87563485
87563485,41.874242,-87.666838,1302113404.0,87563372,87563589
87563589,41.874238,-87.667122,1302113407.0,87563485,87563696
87563696,41.874216,-87.667468,1302113410.0,87563589,87563805
87563805,41.874186,-87.667812,1302113413.0,87563696,87563914
87563914,41.874166,-87.668109,1302113416.0,87563805,87564025
87564025,41.874167,-87.66836,1302113419.0,87563914,87564140
87564140,41.874159,-87.668609,1302113422.0,87564025,87564399
87564399,41.873985,-87.668877,1302113429.0,87564140,87565186
87565186,41.873928,-87.669112,1302113453.0,87564399,87565586
87565586,41.873747,-87.669122,1302113465.0,87565186,87565693
87565693,41.873542,-87.669128,1302113468.0,87565586,87565854
87565854,41.873335,-87.669152,1302113472.0,87565693,87566108
87566108,41.873143,-87.669203,1302113480.0,87565854,87566392
87566392,41.872933,-87.669176,1302113488.0,87566108,87566504
87566504,41.872688,-87.669154,1302113491.0,87566392,87566578
87566578,41.872473,-87.669161,1302113493.0,87566504,87566644
87566644,41.872245,-87.66919,1302113495.0,87566578,87566716
87566716,41.872047,-87.669195,1302113498.0,87566644,87566894
87566894,41.871866,-87.669211,1302113503.0,87566716,87567209
87567209,41.871661,-87.669205,1302113512.0,87566894,87567310
87567310,41.871461,-87.669199,1302113515.0,87567209,87567414
87567414,41.871219,-87.669185,1302113518.0,87567310,87567487
87567487,41.87102,-87.669176,1302113520.0,87567414,87567563
87567563,41.870801,-87.669173,1302113522.0,87567487,87567639
87567639,41.870568,-87.669174,1302113524.0,87567563,87567712
87567712,41.870335,-87.669176,1302113526.0,87567639,87567785
87567785,41.870111,-87.669176,1302113528.0,87567712,87567850
87567850,41.869917,-87.669175,1302113530.0,87567785,87567953
87567953,41.869676,-87.669181,1302113533.0,87567850,87568097
87568097,41.869476,-87.669157,1302113537.0,87567953,87568439
87568439,41.869314,-87.669334,1302113547.0,87568097,87568535
87568535,41.8693,-87.669603,1302113550.0,87568439,87568636
87568636,41.869315,-87.669931,1302113553.0,87568535,87568747
87568747,41.869303,-87.670272,1302113556.0,87568636,87568852
87568852,41.86929,-87.670573,1302113559.0,87568747,87568989
87568989,41.869275,-87.670835,1302113563.0,87568852,87569194
87569194,41.869319,-87.671104,1302113569.0,87568989,87569490
87569490,41.869352,-87.671345,1302113577.0,87569194,87569943
87569943,41.869272,-87.671574,1302113590.0,87569490,87570197
87570197,41.86938,-87.671785,1302113597.0,87569943,87570298
87570298,41.869383,-87.672053,1302113600.0,87570197,87570403
