14566020,41.870496,-87.686096,1302483968.0,None,14566059
14566059,41.870748,-87.686094,1302483970.0,14566020,14566099
14566099,41.871007,-87.686099,1302483972.0,14566059,14566139
14566139,41.871264,-87.68611,1302483974.0,14566099,14566181
14566181,41.871529,-87.68611,1302483976.0,14566139,14566221
14566221,41.871794,-87.686112,1302483978.0,14566181,14566263
14566263,41.872055,-87.686114,1302483980.0,14566221,14566304
14566304,41.872303,-87.686114,1302483982.0,14566263,14566351
14566351,41.872533,-87.686119,1302483984.0,14566304,14566397
14566397,41.87275,-87.68612,1302483986.0,14566351,14566438
14566438,41.87295,-87.686133,1302483988.0,14566397,14566480
14566480,41.873142,-87.68614,1302483990.0,14566438,14566527
14566527,41.873406,-87.686147,1302483993.0,14566480,14566556
14566556,41.87363,-87.686159,1302483996.0,14566527,14566656
14566656,41.873807,-87.686085,1302484002.0,14566556,14566781
14566781,41.87384,-87.685807,1302484008.0,14566656,14566851
14566851,41.873848,-87.685488,1302484011.0,14566781,14566902
14566902,41.873854,-87.685243,1302484013.0,14566851,14566956
14566956,41.873859,-87.684983,1302484015.0,14566902,14567004
14567004,41.873853,-87.684727,1302484017.0,14566956,14567051
14567051,41.873844,-87.684472,1302484019.0,14567004,14567120
14567120,41.873831,-87.684153,1302484022.0,14567051,14567394
14567394,41.87382,-87.683891,1302484033.0,14567120,14567499
14567499,41.87386,-87.683596,1302484037.0,14567394,14567577
14567577,41.873912,-87.683265,1302484040.0,14567499,14567632
14567632,41.87394,-87.682994,1302484042.0,14567577,14567680
14567680,41.873947,-87.68268,1302484044.0,14567632,14567732
14567732,41.873949,-87.682351,1302484046.0,14567680,14567785
14567785,41.873947,-87.682035,1302484048.0,14567732,14567837
14567837,41.873933,-87.68176,1302484050.0,14567785,14567892
14567892,41.873911,-87.681505,1302484053.0,14567837,14568031
14568031,41.87392,-87.68125,1302484058.0,14567892,14568108
14568108,41.873938,-87.680925,1302484061.0,14568031,14568161
14568161,41.873946,-87.680627,1302484063.0,14568108,14568211
14568211,41.87395,-87.680295,1302484065.0,14568161,14568262
14568262,41.873951,-87.679944,1302484067.0,14568211,14568317
14568317,41.873955,-87.679595,1302484069.0,14568262,14568376
14568376,41.873956,-87.679247,1302484071.0,14568317,14568436
14568436,41.873958,-87.6789,1302484073.0,14568376,14568489
14568489,41.873962,-87.678561,1302484075.0,14568436,14568547
14568547,41.873967,-87.678234,1302484077.0,14568489,14568605
14568605,41.873971,-87.677919,1302484079.0,14568547,14568658
14568658,41.873977,-87.677614,1302484081.0,14568605,14568714
14568714,41.873979,-87.677319,1302484083.0,14568658,14568758
